titles,category
생기원  접근 어려운 특수화재 조기에 잡는  소화탄  개발 나서,IT
 미운털 박힌  가상화폐   뉴욕주  채굴 제한,IT
    년 반도체 설비투자  급감  메모리 약세   제재  원인 ,IT
   뉴스픽   삼성    용      소비전력 측정법  세계 표준 채택,IT
 현대차 포티투닷 이상한       정의선의 송창현 무한 신뢰      억 사장 고가전세집,IT
코로나 확찐자 많았다   대  비만        ,IT
삼성     차세대 원통형 배터리  천안 파일럿라인 장비 발주,IT
카카오 남궁훈  치부 공개 부담되지만 공동성장 다시 새길 기회 ,IT
차세대 갤럭시폰  이리듐  위성통신  탑재,IT
온난화 주범  메탄 의 변신 화장품 의약품 등으로 활용,IT
축구도 때로는     의 영역밖이다  디지털   라이프 ,IT
 먹톡 대응  남궁훈  치부 공개 부담되지만 업계 공동성장에 방점 ,IT
경제 단체  노조법 개정 중단하고 법인세 완화해달라 ,IT
서빙로봇 시장  쑥쑥    주도권 다툼 치열,IT
티맵 국민은행  대리기사 전용 대출상품 출시,IT
 체험기  성장형   서비스      에이닷과 함께한 하루,IT
   스마트폰과 뭐가 달라  외산 부품 늘어나는  삼성 갤럭시 ,IT
  온   시그넷  충전기로   배터리 수명 잔존가치 진단,IT
        블리자드 인수     반독점 소송 검토,IT
장현국 위메이드 대표  게임과 블록체인이 만날때 메타버스 형성 ,IT
정부        신규사업자 진입계획 내달 내놓는다,IT
정부           제 이통     발족 스타링크 들어올까,IT
 숏폼  새 콘텐츠 개발해야 지속 가능  메타버스 접목 가능성도,IT
남궁훈  먹통사태  방지책 발표 앞두고  부끄럽지만 업계 도움 될 것 ,IT
카카오 먹통 방지책 맡은 남궁훈  치부 공개 부끄럽지만 성장 기회될 것 ,IT
재발 방지 대책 발표 앞둔 남궁훈  치부 공개 부담도  업계 공동 성장 방점 ,IT
토스뱅크     억원 유상증자 결의 자본금  조    억 원 확보,IT
 경쟁에서 이기려면    도 클라우드로 가야 한다 ,IT
블프       명품 플랫폼 할인전 돌입,IT
     게임 결제 커머스 등 원천은 기술  클라우드    통한다    돋보기 ,IT
유럽 우주국  예산     증액  미래 산업 투자  뜨거운  우주 경쟁 ,IT
삼성  폴더블 노트북도 선보일까,IT
 방송법 개정안  과방위     충돌  언론계 숙원      악법중 악법 ,IT
     일 전국에 비 내린후   일부터 강추위,IT
 불 끄는 얼음  카카오     화재 현장에 던졌더라면,IT
 흥행가도  오버워치   내달 시즌 로 연타석 홈런 도전    신규영웅  라마트라  추가,IT
이창용 한은 총재  금리인하 논의  시기상조 ,IT
  서비스  사   분기 매출 확대   영업익 개선 고심,IT
 티빙  클라우드로 전환해 속도 높이겠다 ,IT
플랫폼업계  카타르 월드컵으로 차세대 커뮤니티 띄운다,IT
 카카오가 이랬더라면  남궁훈  먹통 사태 치부 드러내는 게 업계에 도움 ,IT
미생물이 화학원료 만든다,IT
 분기 낸드 시장       감소   키옥시아만 선방,IT
토스뱅크  천억원 유상증자 결의 하나카드 합류,IT
메탄 분해  바이오화학 소재 만든다,IT
한국은행 내년 경제성장률      물가상승률      전망,IT
 지금은 과학  특수화재  불끄는 얼음 으로 잡는다,IT
 자연에서 가장 무거운 새  느시 도 구충식물 찾아먹는다 ,IT
코로나 사태  년    대  소득 많을수록 살 더 쪘다     대 도 비만 늘어,IT
우리집 영상  중국인들이 볼 수 있다  싸서 달았던      보안  숭숭 ,IT
조성철 티빙       레거시를 갈아치우자 ,IT
지상파방송사  재차 콘텐츠 세액공제 문제점 지적,IT
남궁훈  카카오 규모의 기업이 치부 공개  세계적으로도 드문 일 ,IT
 먹통 재발 방지책  발표 앞둔 카카오 남궁훈  치부공개 부담 성장기회 ,IT
 분기 글로벌 낸드 매출     급감   하이닉스  위로 밀려,IT
알뜰폰 도매제공 의무 일몰제  결국 연장,IT
두나무 메타버스 세컨블록       전략으로 생태계 확장 속도,IT
     강 가능성     로 대결한 우루과이전 승률 보니,IT
 블록체인으로 온라인투표   부정 막는다 ,IT
 불타는 얼음  가스하이드레이트로  특수화재  잡는다,IT
       할당 취소  원칙론      부담고려 ,IT
온라인 주민투표  정부지원금 검증에 블록체인 기술 쓰인다,IT
 특수 얼음에 소화가스 주입해 투척  신개념 진화기술 개발,IT
한은 기준금리        인상  내년 경제성장율 전망           대폭 축소,IT
  아이폰 공장  코로나 노사 충돌  악화  아이폰    공급 차질  장기화 ,IT
한화큐셀     차세대 태양광 셀 연구개발 프로젝트 참여,IT
투표에도 적용한다는 블록체인이란 ,IT
 이슈진단     개월 동안 금리 연     올렸다 가계빚 부담은   조원 ,IT
   과학칼럼  디지털  국가 안보의 핵심,IT
당근마켓   년만에 대표 교체 카카오 출신 황도연에 지휘봉 넘겨,IT
       대그룹 최초  비혼지원금  지급  구성원 가치관 존중 ,IT
 우주를 보다  인류가 달 너머로 지고 있다 오리온 우주선  지구넘이  포착,IT
먹통사태 공유 앞둔 카카오 남궁훈  부끄럽지만 업계에 도움 될 것 ,IT
  유플러스  비혼 선언  직원에도 기본급       축하금  유급휴가  일 제공,IT
삼성이 점찍은 미래 성장동력   랩   투자유치  조    억 넘어,IT
   억 유치   아기 유니콘     삼성이 키운 스타트업 오늘 졸업,IT
아파트 계단도 오른다  찌그러진 바퀴 가 바꾸는 로봇 배달  긱스 ,IT
삼성이 육성한 스타트업   랩  생태계  투자유치       일자리     개,IT
세계 첫 장애인 우주비행사 후보 탄생,IT
 초 정품 인증 인공촉각   대 나노기술 발표,IT
삼성전자  스타트업 지원 확대  직접 투자     할 것 ,IT
 단독   물량 숨통 트이나  아이폰   내달 초 생산 정상화,IT
전설의  포니 쿠페    년 만의 귀환    현대차  콘셉트 복원,IT
아마존  유통 이어 문화  정조준  매년  조    억원  극장 영화  투자,IT
바람 잘 날 없는  머스크의 트위터  광고주 이탈 지속 테슬라 경영 소홀 논란  확산 ,IT
 아이폰   프로  물리적 버튼 없어질 가능성 높다 ,IT
택시엔 보험료  대리엔 소액대출 상생 나선 모빌리티업계,IT
코 앞에 온 블프   승부수  띄운 이커머스 흥행할까,IT
    정책점검   지상파             와는 무엇이 달랐을까,IT
카카오모빌리티    억 들여 택시기사 의료생계 지원,IT
  갤럭시 북  프로     가장 얇고 가벼운 노트북 중 하나  외신 호평,IT
테슬라  또 리콜 테슬라 벤츠 폭스바겐    개 차종  만    대 리콜,IT
 나노시장서 갈지자 행보       웨이퍼 단가도 인상 삼성에 호재 ,IT
       비혼  선언하면 지원금 휴가 지급한다,IT
