titles,category
생기원  접근 어려운 특수화재 조기에 잡는  소화탄  개발 나서,IT
 미운털 박힌  가상화폐   뉴욕주  채굴 제한,IT
    년 반도체 설비투자  급감  메모리 약세   제재  원인 ,IT
   뉴스픽   삼성    용      소비전력 측정법  세계 표준 채택,IT
 현대차 포티투닷 이상한       정의선의 송창현 무한 신뢰      억 사장 고가전세집,IT
코로나 확찐자 많았다   대  비만        ,IT
삼성     차세대 원통형 배터리  천안 파일럿라인 장비 발주,IT
카카오 남궁훈  치부 공개 부담되지만 공동성장 다시 새길 기회 ,IT
차세대 갤럭시폰  이리듐  위성통신  탑재,IT
온난화 주범  메탄 의 변신 화장품 의약품 등으로 활용,IT
축구도 때로는     의 영역밖이다  디지털   라이프 ,IT
 먹톡 대응  남궁훈  치부 공개 부담되지만 업계 공동성장에 방점 ,IT
경제 단체  노조법 개정 중단하고 법인세 완화해달라 ,IT
서빙로봇 시장  쑥쑥    주도권 다툼 치열,IT
티맵 국민은행  대리기사 전용 대출상품 출시,IT
 체험기  성장형   서비스      에이닷과 함께한 하루,IT
   스마트폰과 뭐가 달라  외산 부품 늘어나는  삼성 갤럭시 ,IT
  온   시그넷  충전기로   배터리 수명 잔존가치 진단,IT
        블리자드 인수     반독점 소송 검토,IT
장현국 위메이드 대표  게임과 블록체인이 만날때 메타버스 형성 ,IT
정부        신규사업자 진입계획 내달 내놓는다,IT
정부           제 이통     발족 스타링크 들어올까,IT
 숏폼  새 콘텐츠 개발해야 지속 가능  메타버스 접목 가능성도,IT
남궁훈  먹통사태  방지책 발표 앞두고  부끄럽지만 업계 도움 될 것 ,IT
카카오 먹통 방지책 맡은 남궁훈  치부 공개 부끄럽지만 성장 기회될 것 ,IT
재발 방지 대책 발표 앞둔 남궁훈  치부 공개 부담도  업계 공동 성장 방점 ,IT
토스뱅크     억원 유상증자 결의 자본금  조    억 원 확보,IT
 경쟁에서 이기려면    도 클라우드로 가야 한다 ,IT
블프       명품 플랫폼 할인전 돌입,IT
     게임 결제 커머스 등 원천은 기술  클라우드    통한다    돋보기 ,IT
유럽 우주국  예산     증액  미래 산업 투자  뜨거운  우주 경쟁 ,IT
삼성  폴더블 노트북도 선보일까,IT
 방송법 개정안  과방위     충돌  언론계 숙원      악법중 악법 ,IT
     일 전국에 비 내린후   일부터 강추위,IT
 불 끄는 얼음  카카오     화재 현장에 던졌더라면,IT
 흥행가도  오버워치   내달 시즌 로 연타석 홈런 도전    신규영웅  라마트라  추가,IT
이창용 한은 총재  금리인하 논의  시기상조 ,IT
  서비스  사   분기 매출 확대   영업익 개선 고심,IT
 티빙  클라우드로 전환해 속도 높이겠다 ,IT
플랫폼업계  카타르 월드컵으로 차세대 커뮤니티 띄운다,IT
 카카오가 이랬더라면  남궁훈  먹통 사태 치부 드러내는 게 업계에 도움 ,IT
미생물이 화학원료 만든다,IT
 분기 낸드 시장       감소   키옥시아만 선방,IT
토스뱅크  천억원 유상증자 결의 하나카드 합류,IT
메탄 분해  바이오화학 소재 만든다,IT
한국은행 내년 경제성장률      물가상승률      전망,IT
 지금은 과학  특수화재  불끄는 얼음 으로 잡는다,IT
 자연에서 가장 무거운 새  느시 도 구충식물 찾아먹는다 ,IT
코로나 사태  년    대  소득 많을수록 살 더 쪘다     대 도 비만 늘어,IT
우리집 영상  중국인들이 볼 수 있다  싸서 달았던      보안  숭숭 ,IT
조성철 티빙       레거시를 갈아치우자 ,IT
지상파방송사  재차 콘텐츠 세액공제 문제점 지적,IT
남궁훈  카카오 규모의 기업이 치부 공개  세계적으로도 드문 일 ,IT
 먹통 재발 방지책  발표 앞둔 카카오 남궁훈  치부공개 부담 성장기회 ,IT
 분기 글로벌 낸드 매출     급감   하이닉스  위로 밀려,IT
알뜰폰 도매제공 의무 일몰제  결국 연장,IT
두나무 메타버스 세컨블록       전략으로 생태계 확장 속도,IT
     강 가능성     로 대결한 우루과이전 승률 보니,IT
 블록체인으로 온라인투표   부정 막는다 ,IT
 불타는 얼음  가스하이드레이트로  특수화재  잡는다,IT
       할당 취소  원칙론      부담고려 ,IT
온라인 주민투표  정부지원금 검증에 블록체인 기술 쓰인다,IT
 특수 얼음에 소화가스 주입해 투척  신개념 진화기술 개발,IT
한은 기준금리        인상  내년 경제성장율 전망           대폭 축소,IT
  아이폰 공장  코로나 노사 충돌  악화  아이폰    공급 차질  장기화 ,IT
한화큐셀     차세대 태양광 셀 연구개발 프로젝트 참여,IT
투표에도 적용한다는 블록체인이란 ,IT
 이슈진단     개월 동안 금리 연     올렸다 가계빚 부담은   조원 ,IT
   과학칼럼  디지털  국가 안보의 핵심,IT
당근마켓   년만에 대표 교체 카카오 출신 황도연에 지휘봉 넘겨,IT
       대그룹 최초  비혼지원금  지급  구성원 가치관 존중 ,IT
 우주를 보다  인류가 달 너머로 지고 있다 오리온 우주선  지구넘이  포착,IT
먹통사태 공유 앞둔 카카오 남궁훈  부끄럽지만 업계에 도움 될 것 ,IT
  유플러스  비혼 선언  직원에도 기본급       축하금  유급휴가  일 제공,IT
삼성이 점찍은 미래 성장동력   랩   투자유치  조    억 넘어,IT
   억 유치   아기 유니콘     삼성이 키운 스타트업 오늘 졸업,IT
아파트 계단도 오른다  찌그러진 바퀴 가 바꾸는 로봇 배달  긱스 ,IT
삼성이 육성한 스타트업   랩  생태계  투자유치       일자리     개,IT
세계 첫 장애인 우주비행사 후보 탄생,IT
 초 정품 인증 인공촉각   대 나노기술 발표,IT
삼성전자  스타트업 지원 확대  직접 투자     할 것 ,IT
 단독   물량 숨통 트이나  아이폰   내달 초 생산 정상화,IT
전설의  포니 쿠페    년 만의 귀환    현대차  콘셉트 복원,IT
아마존  유통 이어 문화  정조준  매년  조    억원  극장 영화  투자,IT
바람 잘 날 없는  머스크의 트위터  광고주 이탈 지속 테슬라 경영 소홀 논란  확산 ,IT
 아이폰   프로  물리적 버튼 없어질 가능성 높다 ,IT
택시엔 보험료  대리엔 소액대출 상생 나선 모빌리티업계,IT
코 앞에 온 블프   승부수  띄운 이커머스 흥행할까,IT
    정책점검   지상파             와는 무엇이 달랐을까,IT
카카오모빌리티    억 들여 택시기사 의료생계 지원,IT
  갤럭시 북  프로     가장 얇고 가벼운 노트북 중 하나  외신 호평,IT
테슬라  또 리콜 테슬라 벤츠 폭스바겐    개 차종  만    대 리콜,IT
 나노시장서 갈지자 행보       웨이퍼 단가도 인상 삼성에 호재 ,IT
       비혼  선언하면 지원금 휴가 지급한다,IT
코로나보다 무서운 말라리아     예방 효과 보인 면역 항체 등장,IT
  의회  티켓마스터 청문회 열어    팝스타  테일러 스위프트 티켓 일방 취소,IT
 르포  깨알 같은 반도체 칩 소자까지 본다 자이스 동탄연구소 가보니,IT
유럽우주국  세계 최초로 장애인 우주 비행사 선발,IT
 기후위기와 산림  목재의 재발견   탄소 배출 줄이는 친환경 자재,IT
미세먼지  뇌 망가트린다   국내 연구진  무증상 뇌경색  확인,IT
넷마블  장르 플랫폼 다변화로 실적 개선 이끈다,IT
  바사  스카이코비원  생산 중단 아냐     긴급사용등록 연내 기대 ,IT
아르테미스 탐사  일차   달 중력권  이탈   분  통신두절  위기도,IT
감원 압박 구글  직원들 정리해고 불안 확산,IT
지자체 온라인 주민투표  내년부터 블록체인 도입,IT
여야   공영방송 지배구조  입법 놓고 한판 붙는다,IT
설문조사에 빠진 일론 머스크    영구 금지 된 트위터 계정 복구 찬반투표,IT
쏘카      년 설립 후 첫 흑자 기대  카셰어링 성장 가능성 증명,IT
 달 자원 선점  민간 경쟁 점화 한발 앞선 일본  뒤쫓는 미국,IT
글로벌 빅파마들이  인적 분할 을 선호하는 까닭,IT
우체국 얼굴 확 바뀐다  정선 사과 양양 서핑 우체국 놀러 오세요 ,IT
 정부  대한민국 디지털 전략  본격 드라이브 전략반 가동,IT
          정식 버전 출시   스토어 버전 기준,IT
소유   호 공모 건물  대전 창업스페이스  공개,IT
   매출     과징금 조항 수정대안 마련   개인정보법 개정안 급물살,IT
러   생태계 재건 추진 옛 소련 브랜드  모스크비치  부활,IT
머스크의 트위터  애플 구글과 충돌하나,IT
연준  금리인상 속도조절 시사 비트코인 소폭 상승,IT
미 민간 연구팀      위성 이용해 북한      탐지했다,IT
요즘 해커는 비트코인 갈취 안 한다,IT
티맵    국민은행과 대리기사 소액대출상품 출시,IT
실적부진      직원 일부 계열사로 전환배치,IT
 울타리에서 내려올 시간  삼성  아이폰     공장 폐쇄 저격 광고,IT
  폭스콘 근로자  근무 환경에 불만  폭력 행사 ,IT
일본 베트남에서     현금인출 수수료 없이 찾으려면 ,IT
 한올바이오파마         항체 개발 성공 가능성 높을 것 ,IT
 취재수첩  작은정부와 망무임승차방지법,IT
한화큐셀     차세대 태양광 셀 양산화 프로젝트 참여,IT
패스트파이브  부동산 자산운용업 진출    페어필드  설립,IT
오버행 이슈 끝 보인다 큐리언트  내년  월 병용임상 첫 환자 투약 ,IT
세계 최초로 장애인 우주비행사 탄생,IT
 수익성 잡아라    이커머스 홈쇼핑  자체 브랜드 주력,IT
복귀한 밥 아이거  다음주 디즈니 직원들과 타운홀 미팅,IT
트위터로 돈 벌려는 머스크  애플 구글 수수료에 발목잡히나,IT
 금리 공포  완화   바닥론  테슬라      급등    증시      ,IT
영화에 꽂힌 아마존  매년   억달러 이상 투자해 극장용 영화 만든다,IT
  연준    월      의사록 공개    금리인상 속도 조절 ,IT
감기약 공급 불안정 정부   약 가격 인상  파격책 도입,IT
 미세먼지가 증상 없이 뇌 망가뜨린다    로 첫 확인 ,IT
    주파수 공백   스타링크 가 들어올 수 있을까 ,IT
인류 최초 장애인 우주비행사 탄생  다리 절단 땐 생각 못했던 일 ,IT
    고정   일 원금 이자 지급일        우려는 현실로,IT
 미안 애플  삼성이 더 좋아   매체  갤럭시 북  프로      호평,IT
폭스콘 아이폰 공장서 폭력 시위 약속된 급여 연기로 촉발,IT
 미장브리핑  미 연준   월 의사록 금리 인상 속도 조절에 증시 상승 마감,IT
   주년 타이젠  삼성전자가 힘 싣는 이유,IT
윤 대통령실에서도  과학기술  오리무중,IT
 대원제약  성장세 이어갈 것 시장 대비 주가 강세 전망 ,IT
            명복을 빈다  머스크에 질려 트위터 떠나는 이용자들,IT
고팍스  투자의향서 체결  주 안에 고파이 정상화 목표 ,IT
남성 소변기 주변에 남는 흔적  물리학으로 막는다,IT
월드컵 대한민국 첫 경기  어떻게 시청할까 ,IT
다 같은 병용임상 아니다  빅파마  러브콜  받는 곳은,IT
 김포 강남까지   분    기업 제작  하늘 택시   서울 날았다,IT
    파산에 자금줄 막힌 고팍스  고파이 투자자들  노심초사 ,IT
  콘텐츠에 꽂힌 사우디    게임업계  들썩 ,IT
 한국  파리협정 지키려면     년까지 석탄 화력 발전 퇴출해야    민간보고서,IT
미중 반도체 갈등에   하이닉스  우시공장 기술 퇴보 우려,IT
대한전자공학대상 수상자 전영현 삼성    부회장,IT
우주 태양광 에너지 지구 전송 연구 착수,IT
  넷플릭스 이용자 절반이 계정 공유  금지하면 해지 ,IT
  가 예언했다 한국 우루과이전      패배,IT
 클라우드 보안인증 완화  해외사업자만 이득 ,IT
 위믹스 운명의   데이 디파이 담보도   유통량 기준  재정비 계기돼야,IT
 위믹스 운명의   데이   일간 소명끝에 살아난 무비블록 이번에는 ,IT
 단독 메타콩즈  이두희 멋사 대표  업무방해 사기죄  혐의로 추가 고소,IT
확률형 아이템 공개  년  우리 게임업계가 달라졌어요 ,IT
어떤 암을 많이 궁금해 할까 유방암 폐암 대장암 순 검색 많아,IT
 로블록스   세대  명 중  명  디지털 패션 아이템 샀다 ,IT
강원 영월 사과모형 우체국  이런 재건축들에     억,IT
아르헨티나  공 때문에 사우디에 졌다,IT
광고 줄자 유튜브도 틱톡도  쇼핑해야 산다 ,IT
나흘간   만명   시간 기다려야 게임체험  그래도 줄섰다,IT
오프사이드 논쟁 이젠 끝           새 시스템 도입,IT
트위터 메타  대량 해고 에  잘리면 오세요  틱톡 속내는,IT
고팍스   고파이  투자금 상환 잠정 중단   주 내 정상화 ,IT
    비혼 선언하면 기본금      준다  변심해 결혼  어떡해 ,IT
고팍스  고파이 출금 지연  주 안에 정상화 하겠다 ,IT
고팍스  블록체인 업체와 투자의향서 체결  고파이 정상화 목표 ,IT
 비혼  직원에 기본급      휴가  일 지원   유플러스의 파격,IT
  파란 청년  너무 이상한데   권지용도 빠졌다  뭐길래,IT
  폭스콘 공장  이번엔 무슨 일이    노동자들  대규모 시위,IT
   라이프생명  사령탑에 이환주   생명 대표 선정 배경은 ,IT
 입을 수 있는      로 신생아 황달 치료한다,IT
암 환자 키워드로     분석했더니 두려움 불안 우울감 신체 고통만큼 컸다,IT
감기약 건보 상한금액 인상 처방약 부담 최대    원 증가,IT
 이걸로 삼성 잡는다   중국 어마어마  왕눈이폰  이 정도일 줄은,IT
  유플  비혼 선언한 직원에게도 결혼축하금과 동일 혜택       기본급 ,IT
      개편  업계 상황 고려 필요 기한 정하기보다 숙의해야 ,IT
정호영   디스플레이 사장 유임  사업 재편 속도낸다,IT
쿠팡이츠 라이더  우루과이전 파업 예고  배달 대란 우려 ,IT
 이대로면     업체가 시장 잠식   클라우드 키워야 ,IT
손흥민이 차는 월드컵 공인구에 인공위성 기술이 ,IT
 결혼 안해도 축하금  일 꿀휴가 준다   비혼  위한     의 파격,IT
네옴시티 도전 네이버  출사표는  메가시티 스케일 디지털 트윈 ,IT
현대약품   년만 쟁의    불길 번질라  지켜보는 제약업계,IT
 무료 게임도 돈 되네  게임사  애드테크  열풍,IT
 아 이뉴스  알뜰폰 도매대가 임박 루트슈터 게임장르 뜬다,IT
 하찮은 줄 알았던 무청  장 건강에 특효 ,IT
               취소 배경 논란 정부  기준 따른 것 ,IT
  디스플레이  안정 이 먼저 정호영 대표 유임,IT
과기정통부    포기한             집중투자 ,IT
 재벌집 막내아들도 당했다   뻔뻔한 중국 또  공짜  이것까지,IT
    점유율     붕괴 초읽기  통신 삼국지 에 균열 낸 정체,IT
급성장      에 올라타라  경기침체에도 서버 시장  활황 ,IT
 단독 카카오  프로도  상표 등록  반지의제왕  프로도 에 막혔다,IT
  시장 노리는 외산폰 점유율    벽 깼다,IT
      차전지 반도체 친환경 소재  초격차  노린다,IT
     억원짜리 사옥 짓길 잘했네  왕세자도 꽂힌 네이버  이것 ,IT
세제지원  동상이몽     업계  투자비도 세액공제  한목소리     온에어 ,IT
배민 야놀자 컬리 알스퀘어  젊고 빠른 동남아로 간다 ,IT
농심  서남아 오만에 첫 스마트팜 수출,IT
코스피    기업      이메일 사기에 취약,IT
정부  일동제약 먹는 코로나   치료제  조코바  도입 본격 검토,IT
  화학 차동석     사장 승진   첨단소재 생명과학 승진자  눈길 ,IT
구글 웨이모  무인 로보택시 운행 지엠 크루즈 이어 두번째,IT
알뜰폰 도매대가 인하       정부  대책 발표  촉각     돋보기 ,IT
 비만 단백질  구조 세계 최초로 밝힌 여성 과학자,IT
누리호 성공 숨은 공신  민간 우주 진출 시대 열린다 ,IT
 양양 우체국에 웬 서핑보드   옛날  빨간벽돌 건물  확 바뀐다,IT
  바이오사이언스 주가 급락    국산 호  코로나 백신 판매 부진  잠정 생산중단,IT
글로벌 니켈 재고량  반토막 ,IT
  긴급사용승인  조코바  국내도 기대감  솔솔 ,IT
    퇴근길     조원 네옴시티에 네이버 자리 있을까 ,IT
애플페이    상륙 초읽기  엇갈린 시선  삼성 위협    찻잔 속 태풍,IT
프로그램  선계약 후공급  빨라질까 과기정통부  논의 속도 ,IT
카카오 먹통 사태에  라인  이용자       늘었다,IT
     화학 부문 인적분할   홀딩스 지주사 체제로,IT
 나홀로 하나부터 열까지 바이오 대전환  택도없다 ,IT
 핫치킨 너무 매워서 별  개  속 터지는  상습  별점 테러 못 잡나요 ,IT
옥스퍼드대    예측 월드컵   강엔 한국 없다,IT
 운동맘  겨냥 히로인스  시드투자 유치 마리트  항공권 최대     할인                  ,IT
 단독    유플러스  비혼 선언하면 결혼 직원과 똑같이 축하금 휴가 준다 ,IT
네이버  스마트시티 핵심 기술  아크아이  출시   네옴시티  수주 자신감,IT
배달의민족  우아한형제들  정부가 인정한  워라밸 기업 ,IT
     원숭이두창   두창  개명 나선다    낙인효과 우려 ,IT
젊어진  대그룹 임원들   올해도     이 대세,IT
 자막뉴스  신생아가  이 옷  입자 놀라운 효과      새 혁명 열었다,IT
변신한 통신사 속속 해외 진출     우물  밖으로 뛴다,IT
네이버   네옴시티 가 주목한 디지털 트윈  아크아이  공개,IT
삼성  대한적십자사에 신규  헌혈버스   대 전달,IT
  월드컵 첫 경기날 쿠팡이츠 배달 라이더 파업,IT
실망스러운 임상 결과 때문  네오이뮨텍  주가 하락 이유,IT
비운의 국산  호 코로나 백신  결국 생산 중단,IT
헬스케어 가전  위 탈환해야하는데   갈 길 먼 바디프랜드   도 실적 하락세,IT
원전 블루오션    국가산단 동경주에 경주시 유치 총력,IT
 현대차 포티투닷 이상한      인수금액 지분율 중구난방  내부혼돈 반영 ,IT
글로벌로 뛰고  캠퍼스 만들고  이통사  메타버스  사업 본격화,IT
 명복을 빈다  트위터 떠나는 이용자  디지털 망명자 몰리는 대안    ,IT
 과학기술이 미래다     과학기술 메카  대덕연구학원도시  태동,IT
공공   사업 수요예보에    년 후 본사업 계획 담는다,IT
팀네이버  자체 디지털트윈 솔루션 앞세워  네옴시티  수주전 본격화,IT
해외 매체  인터뷰 문서  조심   클릭 하면 털린다 ,IT
    파산 변호사     는 개인 영지처럼 운영됐다 ,IT
  그룹 임원인사 단행    변화  보다  안정 에 방점,IT
세계 최고갑부 빈살만도 이럴땐 평범남    사우디  아르헨 격파하자    에  폭풍 업로드 ,IT
 과학을읽다 인공지능은 브라질  수학 모델은 벨기에 ,IT
네덜란드    반도체 수출규제 동참       자율의 문제    와 거리두기,IT
   빅테크 겨냥해 불공정행위 과태료 매출의   까지 부과 추진,IT
 소부장 칼럼 사람을 향하는 로봇,IT
정호영     사장 유임 차동석   화학 사장 승진,IT
율촌화학     억 들여  포승 알루미늄 파우치 공장  증설,IT
이병건 회장  제약 바이오  활발한    로 성장해야 ,IT
건보 지역가입자   명 중  명  이번 달 평균  만원 오른 청구서 받는다,IT
네옴시티 향한 네이버의 구애  대도시도 디지털 트윈 구축 가능 ,IT
 모범적 메타버스 조성   윤리원칙 최종안  내주 발표 종합 ,IT
       나노 웨이퍼 가격     인상 삼성전자  반사이익 얻을까 ,IT
과기정통부   메타버스 윤리원칙  이달 발표,IT
미래 먹거리 찾는 사우디    게임 이어 카카오엔터 투자하나,IT
해킹당한 노트북이 나를 도청   도청 감지장치 개발,IT
네이버  디지털 트윈  자신감  네옴시티에도 경쟁력 있다 ,IT
카카오택시  콜 몰아주기  제재 움직임에  모빌리티업계  불똥 튈라  긴장,IT
                내년 초 등장할 삼성 갤럭시     시리즈의 운명은 ,IT
프루프포인트  국내서 이메일 보안 넘버원 될 것 ,IT
한 중교류 확대 기대   게임 중국 진출 가속도,IT
우체국의 이유 있는 변신  사과 서핑우체국으로 내년 천억 투입,IT
 중국 지우기  알리바바 클라우드   시장 공략    위한 기업 아냐 ,IT
범죄자 계좌에 송금 사례도   대기업들  이메일 사기에 속수무책,IT
   일론 머스크와 화상면담  테슬라 전기차 공장  한국에 투자 ,IT
제임스 웹 망원경이 발견한  이산화황   주목되는 이유는 ,IT
글로벌 이커머스 대세된         국내서 네이버가 새 대안될까,IT
손승현 우정사업본부장  노후 우체국      억 들여 지역명소 탈바꿈 ,IT
 자신 있어요   외친 바리스타 로봇   초 만에 라테 위 낙엽을 그렸다  영상 ,IT
사우디  네옴시티  꿈꾸는 네이버       같은  대규모 구현  강점 ,IT
 원인불명 소아 급성간염   건 추가   한 명 간이식 후 회복 중 ,IT
  브로드밴드     인수 나섰다,IT
사과우체국 서핑보드우체국 들어보셨나요,IT
도쿄전력 등  전력  사  정부에  전기요금  상한인상 신청 전망,IT
 고맙다 갤탭    삼성   레노버 제치고 인도 태블릿  위,IT
리볼빙에  분칠 한 신한카드 불완전판매 근절 가능할지  의구심 ,IT
자이스  한국에     시설 짓는다     억 투자 계획 ,IT
카카오  개발자 컨퍼런스서  먹통  원인 재발방지책 공개,IT
 뉴스속 기업  국내 콘텐츠 업계에 손 뻗는 빈 살만 사우디국부펀드,IT
